"linha","tipo","marca","modelo","nome","descricao","tem_pdf","pdf_url"
"2300","Trator Agrícola","NEW HOLLAND","TL5.90","SISTEMA DE DIREÇÃO DOS TRATORES NEW HOLLAND - TT-TL-TT4-T4-T3-T5S-S30-T6","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7bee-8548-ca76773346fe/019e8eef-0a33-7429-b62d-4d4df5dd9382.pdf"
"2301","Trator Agrícola","NEW HOLLAND","TL60E","CATÁLOGO DE PEÇAS DO TRATOR NEW HOLLAND T3-T8, TD, TL, E TV TRACTOR SERIES EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7465-8411-b1bf9bd7f624/019e8eef-a679-7e1a-9616-be98a52e24b4.pdf"
"2302","Trator Agrícola","NEW HOLLAND","TL60E","CATALOGO DE PEÇAS E FILTROS PARA OS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7465-8411-b1bf9bd7f624/019e8eef-a6f7-751f-828f-e042a96cb2cf.pdf"
"2303","Trator Agrícola","NEW HOLLAND","TL60E","FICHA TÉCNICA TRATOR NEW HOLLAND TL","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7465-8411-b1bf9bd7f624/019e8eef-a71f-753f-a6f1-c592b29c9a6d.pdf"
"2304","Trator Agrícola","NEW HOLLAND","TL60E","INSTRUÇÕES DE LUBRIFICAÇÃO PARA TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7465-8411-b1bf9bd7f624/019e8eef-a7d4-7e31-a9b9-a4902d5a6c1f.pdf"
"2305","Trator Agrícola","NEW HOLLAND","TL60E","LUZES DO PAINEL DOS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7465-8411-b1bf9bd7f624/019e8eef-a7ed-7aa2-b034-ba1d794936d5.pdf"
"2306","Trator Agrícola","NEW HOLLAND","TL60E","MANUAL DO OPERADOR DOS TRATORES NEW HOLLAND TL E TLE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7465-8411-b1bf9bd7f624/019e8eef-a851-7cb9-b049-fec19b956a7c.pdf"
"2307","Trator Agrícola","NEW HOLLAND","TL60E","MANUAL DO OPERADOR TRATORES NEW HOLLAND MODELO TL 60 TL 75 TL 85 E TL 90","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7465-8411-b1bf9bd7f624/019e8eef-aa8d-7240-9893-beb1abc6ff7f.pdf"
"2308","Trator Agrícola","NEW HOLLAND","TL60E","SISTEMA DE DIREÇÃO DOS TRATORES NEW HOLLAND - TT-TL-TT4-T4-T3-T5S-S30-T6","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7465-8411-b1bf9bd7f624/019e8eef-acfe-7c65-824b-6be6a74ee7e2.pdf"
"2309","Trator Agrícola","NEW HOLLAND","TL65","CATÁLOGO DE PEÇAS DO TRATOR NEW HOLLAND T3-T8, TD, TL, E TV TRACTOR SERIES EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-709a-9fa2-8181c9acebb2/019e8ef0-30d4-7f0a-9a6b-c365cb77cb21.pdf"
"2310","Trator Agrícola","NEW HOLLAND","TL65","CATALOGO DE PEÇAS E FILTROS PARA OS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-709a-9fa2-8181c9acebb2/019e8ef0-3133-787f-a49c-b5f957019e75.pdf"
"2311","Trator Agrícola","NEW HOLLAND","TL65","INSTRUÇÕES DE LUBRIFICAÇÃO PARA TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-709a-9fa2-8181c9acebb2/019e8ef0-313e-71fe-96db-df7e7c370a4f.pdf"
"2312","Trator Agrícola","NEW HOLLAND","TL65","LUZES DO PAINEL DOS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-709a-9fa2-8181c9acebb2/019e8ef0-31f0-71b6-9999-96c272f6e8a8.pdf"
"2313","Trator Agrícola","NEW HOLLAND","TL65","MANUAL DO OPERADOR DOS TRATORES NEW HOLLAND TL E TLE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-709a-9fa2-8181c9acebb2/019e8ef0-3248-7421-a327-9fade50ca71d.pdf"
"2314","Trator Agrícola","NEW HOLLAND","TL65","SISTEMA DE DIREÇÃO DOS TRATORES NEW HOLLAND - TT-TL-TT4-T4-T3-T5S-S30-T6","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-709a-9fa2-8181c9acebb2/019e8ef0-343b-7e9e-926c-fed0ca539195.pdf"
"2315","Trator Agrícola","NEW HOLLAND","TL70","CATÁLOGO DE PEÇAS DO TRATOR NEW HOLLAND T3-T8, TD, TL, E TV TRACTOR SERIES EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7c87-a317-3a70a499f1a2/019e8ef0-85e9-771e-9204-6079bc2f51a5.pdf"
"2316","Trator Agrícola","NEW HOLLAND","TL70","CATALOGO DE PEÇAS E FILTROS PARA OS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7c87-a317-3a70a499f1a2/019e8ef0-866b-78ff-b502-2dec9fa0ef63.pdf"
"2317","Trator Agrícola","NEW HOLLAND","TL70","INSTRUÇÕES DE LUBRIFICAÇÃO PARA TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7c87-a317-3a70a499f1a2/019e8ef0-867b-7c62-b410-6b75863cd2a5.pdf"
"2318","Trator Agrícola","NEW HOLLAND","TL70","LUZES DO PAINEL DOS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7c87-a317-3a70a499f1a2/019e8ef0-870c-795b-91e8-156a51875197.pdf"
"2319","Trator Agrícola","NEW HOLLAND","TL70","SISTEMA DE DIREÇÃO DOS TRATORES NEW HOLLAND - TT-TL-TT4-T4-T3-T5S-S30-T6","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7c87-a317-3a70a499f1a2/019e8ef0-8747-7af4-b201-af152f7b5ba0.pdf"
"2320","Trator Agrícola","NEW HOLLAND","TL75","CATÁLOGO DE PEÇAS DO TRATOR NEW HOLLAND T3-T8, TD, TL, E TV TRACTOR SERIES EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-773d-8f7e-7fa2e6eb9bac/019e8ef1-165e-70fe-9479-45cf3be5df99.pdf"
"2321","Trator Agrícola","NEW HOLLAND","TL75","CATALOGO DE PEÇAS E FILTROS PARA OS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-773d-8f7e-7fa2e6eb9bac/019e8ef1-16bd-7d5a-927a-faa5b5c27535.pdf"
"2322","Trator Agrícola","NEW HOLLAND","TL75","INSTRUÇÕES DE LUBRIFICAÇÃO PARA TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-773d-8f7e-7fa2e6eb9bac/019e8ef1-16d3-7a81-ad2a-8bdc688dd329.pdf"
"2323","Trator Agrícola","NEW HOLLAND","TL75","LUZES DO PAINEL DOS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-773d-8f7e-7fa2e6eb9bac/019e8ef1-1748-749d-b2e6-97901094c848.pdf"
"2324","Trator Agrícola","NEW HOLLAND","TL75","MANUAL DO OPERADOR DOS TRATORES NEW HOLLAND TL E TLE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-773d-8f7e-7fa2e6eb9bac/019e8ef1-179e-7023-a6db-0f0603eed4f2.pdf"
"2325","Trator Agrícola","NEW HOLLAND","TL75","MANUAL DO OPERADOR TRATORES NEW HOLLAND MODELO TL 60 TL 75 TL 85 E TL 90","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-773d-8f7e-7fa2e6eb9bac/019e8ef1-199d-73e9-9e4a-51cc0b0147d6.pdf"
"2326","Trator Agrícola","NEW HOLLAND","TL75","SISTEMA DE DIREÇÃO DOS TRATORES NEW HOLLAND - TT-TL-TT4-T4-T3-T5S-S30-T6","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-773d-8f7e-7fa2e6eb9bac/019e8ef1-1b83-79b7-b6d7-b82a33ecaadf.pdf"
"2327","Trator Agrícola","NEW HOLLAND","TL75E","CATÁLOGO DE PEÇAS DO TRATOR NEW HOLLAND T3-T8, TD, TL, E TV TRACTOR SERIES EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7444-805f-64f0736b52ec/019e8ef1-8a36-712e-ade5-a8d78ad038cc.pdf"
"2328","Trator Agrícola","NEW HOLLAND","TL75E","CATALOGO DE PEÇAS E FILTROS PARA OS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7444-805f-64f0736b52ec/019e8ef1-8a92-7994-b4af-4733e162600a.pdf"
"2329","Trator Agrícola","NEW HOLLAND","TL75E","FICHA TÉCNICA TRATOR NEW HOLLAND TL","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7444-805f-64f0736b52ec/019e8ef1-8aae-7f12-a84a-a321109820e7.pdf"
"2330","Trator Agrícola","NEW HOLLAND","TL75E","INSTRUÇÕES DE LUBRIFICAÇÃO PARA TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7444-805f-64f0736b52ec/019e8ef1-8b45-7475-bf3c-da27d0fef3ee.pdf"
"2331","Trator Agrícola","NEW HOLLAND","TL75E","LUZES DO PAINEL DOS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7444-805f-64f0736b52ec/019e8ef1-8b54-79a4-a559-0820c0206cab.pdf"
"2332","Trator Agrícola","NEW HOLLAND","TL75E","MANUAL DO OPERADOR DOS TRATORES NEW HOLLAND TL E TLE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7444-805f-64f0736b52ec/019e8ef1-8b95-776e-8428-761acc2cc015.pdf"
"2333","Trator Agrícola","NEW HOLLAND","TL75E","SISTEMA DE DIREÇÃO DOS TRATORES NEW HOLLAND - TT-TL-TT4-T4-T3-T5S-S30-T6","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7444-805f-64f0736b52ec/019e8ef1-8de4-707e-8462-9107ce3831b9.pdf"
"2334","Trator Agrícola","NEW HOLLAND","TL80","CATÁLOGO DE PEÇAS DO TRATOR NEW HOLLAND T3-T8, TD, TL, E TV TRACTOR SERIES EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-792d-b828-7207353cc075/019e8ef3-b007-7c47-9438-c206ac215eca.pdf"
"2335","Trator Agrícola","NEW HOLLAND","TL80","CATALOGO DE PEÇAS E FILTROS PARA OS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-792d-b828-7207353cc075/019e8ef3-b077-7c64-ba5f-597a45a0078d.pdf"
"2336","Trator Agrícola","NEW HOLLAND","TL80","INSTRUÇÕES DE LUBRIFICAÇÃO PARA TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-792d-b828-7207353cc075/019e8ef3-b092-7d9c-be55-8876ad882453.pdf"
"2337","Trator Agrícola","NEW HOLLAND","TL80","LUZES DO PAINEL DOS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-792d-b828-7207353cc075/019e8ef3-b0f5-745a-bf7c-1b0d7af36ab1.pdf"
"2338","Trator Agrícola","NEW HOLLAND","TL80","SISTEMA DE DIREÇÃO DOS TRATORES NEW HOLLAND - TT-TL-TT4-T4-T3-T5S-S30-T6","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-792d-b828-7207353cc075/019e8ef3-b134-7d72-866c-8bd71e9c1c34.pdf"
"2339","Trator Agrícola","NEW HOLLAND","TL85","CATÁLOGO DE PEÇAS DO TRATOR NEW HOLLAND T3-T8, TD, TL, E TV TRACTOR SERIES EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7e34-8c75-540878eab38f/019e8ef4-41b1-7eb7-99de-784b01cdd98e.pdf"
"2340","Trator Agrícola","NEW HOLLAND","TL85","CATALOGO DE PEÇAS E FILTROS PARA OS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7e34-8c75-540878eab38f/019e8ef4-420f-725e-b4e1-769c6e462998.pdf"
"2341","Trator Agrícola","NEW HOLLAND","TL85","INSTRUÇÕES DE LUBRIFICAÇÃO PARA TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7e34-8c75-540878eab38f/019e8ef4-4227-7854-ab91-5aeb08670aa2.pdf"
"2342","Trator Agrícola","NEW HOLLAND","TL85","LUZES DO PAINEL DOS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7e34-8c75-540878eab38f/019e8ef4-428d-7fe1-9797-9bb911c012ab.pdf"
"2343","Trator Agrícola","NEW HOLLAND","TL85","MANUAL DO OPERADOR DOS TRATORES NEW HOLLAND TL E TLE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7e34-8c75-540878eab38f/019e8ef4-42f7-721c-987f-6a09931b4b9c.pdf"
"2344","Trator Agrícola","NEW HOLLAND","TL85","MANUAL DO OPERADOR TRATORES NEW HOLLAND MODELO TL 60 TL 75 TL 85 E TL 90","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7e34-8c75-540878eab38f/019e8ef4-44f7-7635-87f7-8afab3dc4268.pdf"
"2345","Trator Agrícola","NEW HOLLAND","TL85","SISTEMA DE DIREÇÃO DOS TRATORES NEW HOLLAND - TT-TL-TT4-T4-T3-T5S-S30-T6","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7e34-8c75-540878eab38f/019e8ef4-4741-7135-b880-5d1b27eb9611.pdf"
"2346","Trator Agrícola","NEW HOLLAND","TL85E","CATÁLOGO DE PEÇAS DO TRATOR NEW HOLLAND T3-T8, TD, TL, E TV TRACTOR SERIES EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7852-ab09-2bb6f09ed9b3/019e8ef4-bcfb-7b03-8139-8a745199cf06.pdf"
"2347","Trator Agrícola","NEW HOLLAND","TL85E","CATALOGO DE PEÇAS E FILTROS PARA OS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7852-ab09-2bb6f09ed9b3/019e8ef4-bd70-70cb-a87d-6c69fc869144.pdf"
"2348","Trator Agrícola","NEW HOLLAND","TL85E","FICHA TÉCNICA TRATOR NEW HOLLAND TL","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7852-ab09-2bb6f09ed9b3/019e8ef4-be1a-71f1-803e-dbe26e230e6c.pdf"
"2349","Trator Agrícola","NEW HOLLAND","TL85E","INSTRUÇÕES DE LUBRIFICAÇÃO PARA TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7852-ab09-2bb6f09ed9b3/019e8ef4-be65-7d7b-b065-dfbbd10d1564.pdf"
"2350","Trator Agrícola","NEW HOLLAND","TL85E","LUZES DO PAINEL DOS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7852-ab09-2bb6f09ed9b3/019e8ef4-befc-7a97-b021-857c8f1e828f.pdf"
"2351","Trator Agrícola","NEW HOLLAND","TL85E","MANUAL DO OPERADOR DOS TRATORES NEW HOLLAND TL E TLE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7852-ab09-2bb6f09ed9b3/019e8ef4-bf52-722f-a727-9fd1efd5144a.pdf"
"2352","Trator Agrícola","NEW HOLLAND","TL85E","SISTEMA DE DIREÇÃO DOS TRATORES NEW HOLLAND - TT-TL-TT4-T4-T3-T5S-S30-T6","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7852-ab09-2bb6f09ed9b3/019e8ef4-c248-76d4-8bbd-bbeef5a3b630.pdf"
"2353","Trator Agrícola","NEW HOLLAND","TL90","CATÁLOGO DE PEÇAS DO TRATOR NEW HOLLAND T3-T8, TD, TL, E TV TRACTOR SERIES EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-72c1-98e7-d7471257893c/019e8ef5-4426-7d20-8820-dae37f618bd5.pdf"
"2354","Trator Agrícola","NEW HOLLAND","TL90","CATALOGO DE PEÇAS E FILTROS PARA OS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-72c1-98e7-d7471257893c/019e8ef5-4488-7df1-8d36-b1937e38e5ab.pdf"
"2355","Trator Agrícola","NEW HOLLAND","TL90","INSTRUÇÕES DE LUBRIFICAÇÃO PARA TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-72c1-98e7-d7471257893c/019e8ef5-449d-7518-8b6e-de3c2d1e7c81.pdf"
"2356","Trator Agrícola","NEW HOLLAND","TL90","LUZES DO PAINEL DOS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-72c1-98e7-d7471257893c/019e8ef5-456a-7a74-a9b9-2cf75e08d5e8.pdf"
"2357","Trator Agrícola","NEW HOLLAND","TL90","MANUAL DO OPERADOR TRATORES NEW HOLLAND MODELO TL 60 TL 75 TL 85 E TL 90","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-72c1-98e7-d7471257893c/019e8ef5-459c-7304-8245-b8b28304998a.pdf"
"2358","Trator Agrícola","NEW HOLLAND","TL90","SISTEMA DE DIREÇÃO DOS TRATORES NEW HOLLAND - TT-TL-TT4-T4-T3-T5S-S30-T6","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-72c1-98e7-d7471257893c/019e8ef5-4770-79b7-b868-d3c1ec3d78bb.pdf"
"2359","Trator Agrícola","NEW HOLLAND","TL95","CATÁLOGO DE PEÇAS DO TRATOR NEW HOLLAND T3-T8, TD, TL, E TV TRACTOR SERIES EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bfa3-72ac-9999-e969247b512e/019e8ef6-2d4d-79b4-a7d6-c68591546039.pdf"
"2360","Trator Agrícola","NEW HOLLAND","TL95","CATALOGO DE PEÇAS E FILTROS PARA OS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bfa3-72ac-9999-e969247b512e/019e8ef6-2dae-7fdd-9ca6-b71533f79970.pdf"
"2361","Trator Agrícola","NEW HOLLAND","TL95","INSTRUÇÕES DE LUBRIFICAÇÃO PARA TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bfa3-72ac-9999-e969247b512e/019e8ef6-2dcb-7155-a790-db4a9987c91b.pdf"
"2362","Trator Agrícola","NEW HOLLAND","TL95","LUZES DO PAINEL DOS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bfa3-72ac-9999-e969247b512e/019e8ef6-2e21-7809-bd06-b39c14b2603a.pdf"
"2363","Trator Agrícola","NEW HOLLAND","TL95","MANUAL DO OPERADOR DOS TRATORES NEW HOLLAND TL E TLE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bfa3-72ac-9999-e969247b512e/019e8ef6-2e7e-71de-8926-c50b6b0b840f.pdf"
"2364","Trator Agrícola","NEW HOLLAND","TL95","SISTEMA DE DIREÇÃO DOS TRATORES NEW HOLLAND - TT-TL-TT4-T4-T3-T5S-S30-T6","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bfa3-72ac-9999-e969247b512e/019e8ef6-30d0-74ac-b129-55db83eaf9ac.pdf"
"2365","Trator Agrícola","NEW HOLLAND","TL95E","CATÁLOGO DE PEÇAS DO TRATOR NEW HOLLAND T3-T8, TD, TL, E TV TRACTOR SERIES EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7015-9210-0473b815fcc7/019e8ef5-bc63-78ee-885b-fa487f430f2a.pdf"
"2366","Trator Agrícola","NEW HOLLAND","TL95E","CATALOGO DE PEÇAS E FILTROS PARA OS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7015-9210-0473b815fcc7/019e8ef5-bcc1-7dd8-a6c9-72fd137e0804.pdf"
"2367","Trator Agrícola","NEW HOLLAND","TL95E","FICHA TÉCNICA TRATOR NEW HOLLAND TL","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7015-9210-0473b815fcc7/019e8ef5-bcf8-7ff7-8154-c2da478de250.pdf"
"2368","Trator Agrícola","NEW HOLLAND","TL95E","INSTRUÇÕES DE LUBRIFICAÇÃO PARA TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7015-9210-0473b815fcc7/019e8ef5-bd79-776b-8802-725c805ba041.pdf"
"2369","Trator Agrícola","NEW HOLLAND","TL95E","LUZES DO PAINEL DOS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7015-9210-0473b815fcc7/019e8ef5-bd9a-7a86-b9aa-2951ce05ce99.pdf"
"2370","Trator Agrícola","NEW HOLLAND","TL95E","MANUAL DO OPERADOR DOS TRATORES NEW HOLLAND TL E TLE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7015-9210-0473b815fcc7/019e8ef5-bdff-7b3b-8a2f-4e2f5f1d0218.pdf"
"2371","Trator Agrícola","NEW HOLLAND","TL95E","SISTEMA DE DIREÇÃO DOS TRATORES NEW HOLLAND - TT-TL-TT4-T4-T3-T5S-S30-T6","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7015-9210-0473b815fcc7/019e8ef5-bfe8-7742-a6d3-b6add5fc3bb4.pdf"
"2372","Trator Agrícola","NEW HOLLAND","TM120","CATALOGO DE PEÇAS E FILTROS PARA OS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7e60-a067-05bc041d7d8b/019eac68-6ad8-7eb9-9ade-c0b4617b0be6.pdf"
"2373","Trator Agrícola","NEW HOLLAND","TM120","INSTRUÇÕES DE LUBRIFICAÇÃO PARA TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7e60-a067-05bc041d7d8b/019eac68-6ae2-7b08-9e34-0eaab5eb904a.pdf"
"2374","Trator Agrícola","NEW HOLLAND","TM120","LUZES DO PAINEL DOS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7e60-a067-05bc041d7d8b/019eac68-6af5-7eb4-943f-a276e603be63.pdf"
"2375","Trator Agrícola","NEW HOLLAND","TM135","CATALOGO DE PEÇAS E FILTROS PARA OS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7592-8573-0f2b4813cad0/019eac68-b006-7d24-999f-88e3125acafc.pdf"
"2376","Trator Agrícola","NEW HOLLAND","TM135","ESPECIFICAÇÕES DOS TRATORES AGRICOLAS TM135 TM135E TM150 TM150E TM165 TM180","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7592-8573-0f2b4813cad0/019eac68-b010-7f01-ae9a-b3927932ab70.pdf"
"2377","Trator Agrícola","NEW HOLLAND","TM135","INSTRUÇÕES DE LUBRIFICAÇÃO PARA TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7592-8573-0f2b4813cad0/019eac68-b0ad-709f-9c0e-30154f51694a.pdf"
"2378","Trator Agrícola","NEW HOLLAND","TM135","LUZES DO PAINEL DOS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7592-8573-0f2b4813cad0/019eac68-b0f7-7ee9-b80e-585b0b3899c8.pdf"
"2379","Trator Agrícola","NEW HOLLAND","TM140","CATALOGO DE PEÇAS E FILTROS PARA OS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-784d-b585-000fcb455437/019eac69-21da-7fb6-be17-b20f6cb130f3.pdf"
"2380","Trator Agrícola","NEW HOLLAND","TM140","INSTRUÇÕES DE LUBRIFICAÇÃO PARA TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-784d-b585-000fcb455437/019eac69-21e7-7ead-a89b-7309aa44b008.pdf"
"2381","Trator Agrícola","NEW HOLLAND","TM140","LUZES DO PAINEL DOS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-784d-b585-000fcb455437/019eac69-220a-74cd-8db8-d5ce5ff9205d.pdf"
"2382","Trator Agrícola","NEW HOLLAND","TM150","CATALOGO DE PEÇAS E FILTROS PARA OS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7110-a7ae-6ec6be766601/019eac69-65cf-747a-8a9f-e6f48ac4682d.pdf"
"2383","Trator Agrícola","NEW HOLLAND","TM150","ESPECIFICAÇÕES DOS TRATORES AGRICOLAS TM135 TM135E TM150 TM150E TM165 TM180","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7110-a7ae-6ec6be766601/019eac69-65d9-71c0-8d67-2d8fe8551855.pdf"
"2384","Trator Agrícola","NEW HOLLAND","TM150","INSTRUÇÕES DE LUBRIFICAÇÃO PARA TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7110-a7ae-6ec6be766601/019eac69-6646-794b-b786-96b714f73027.pdf"
"2385","Trator Agrícola","NEW HOLLAND","TM150","LUZES DO PAINEL DOS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-7110-a7ae-6ec6be766601/019eac69-6665-7b2d-b1a7-44f664d0fd88.pdf"
"2386","Trator Agrícola","NEW HOLLAND","TM165","CATALOGO DE PEÇAS E FILTROS PARA OS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e0-74f3-ae89-c89ed69fab2a/019eac69-b5b5-7623-bcd1-df692eb254b6.pdf"
